ORDER_ID,CUST_ID,CUST_NAME,PRODUCT_ID,PRODUCT_CAT,PRODUCT_NAME,PAYMENT_TYPE,QTY,PRICE,DATETIME,COUNTRY,CITY,WEBSITE,PAYMENT_ID,PAYMENT_SUCCESS,FAILURE_REASON
558,1507,Krista Smith,1718,Technology,Wires,Mobile Payments,87,638,2022-05-18 02:33,United States,San Jose,Alibaba.com,63,Y,Payment Successful
559,9794,Karen Hall,2974,Home Appliances,Bed,Debit Card,89,532,2022-04-07 9:30,Brazil,Sao Paulo,Alibaba.com,37,Y,Payment Successful
560,4147,Ryan Pearson,4178,Technology,Undefined,Debit Card,47,916,2022-06-23 05:15,Germany,Frankfurt am Main,Ebay.com,89,Y,Payment Successful
561,1977,Tamara Wilson,6259,Health,Nyquill,Credit Card,67,144,2022-06-23 05:15,France,Toulouse,Alibaba.com,76,N,My card was closed
562,768,Mary Williams,312,Clothing,Shirt,Mobile Payments,71,355,2022-06-23 05:15,China,Beijing,Walmart.com,69,N,I didn't have enough
563,3693,Ronald Gamble,9868,Gardening,Plants,Debit Card,89,378,2022-06-23 05:15,France,Nice,Alibaba.com,9,Y,Payment Successful
564,2033,Ashley Murphy,5486,Health,Tylenol,Mobile Payments,6,290,2022-05-18 02:33,Germany,Frankfurt am Main,Amazon.com,35,Y,Payment Successful
565,9845,Daisy Galvan,6522,Home Appliances,Bed,Credit Card,8,777,2022-05-18 02:33,United States,San Francisco,Target.com,25,N,I didn't have enough
566,1738,Tyler Stephenson,2833,Home Appliances,Undefined,Credit Card,76,433,2022-06-23 05:15,South Korea,Incheon,Alibaba.com,69,N,I entered my card info wrong by accident
567,6337,Ryan Pearson,4800,Technology,Tablet,Debit Card,10,388,2022-01-23 10:33,China,Guangzhou,Amazon.com,50,N,My card was closed
568,8285,Krista Smith,906,Technology,PC,Credit Card,59,629,2022-05-18 02:33,United States,Washington,Amazon.com,63,Y,Payment Successful
569,1070,Tina Perry,3423,Health,Nyquill,Credit Card,28,405,2022-04-07 9:30,Brazil,Fortaleza,Amazon.com,5,Y,Payment Successful
570,6985,Christina George,9205,Clothing,Shoes,Credit Card,69,639,2022-06-23 05:15,South Korea,Daegu,Ebay.com,1,N,I entered my card info wrong by accident
571,6280,John Cox,5432,Health,Advil,Debit Card,2,917,2022-05-18 02:33,Germany,Berlin,Target.com,12,N,I entered my card info wrong by accident
572,9432,Anthony Spencer,7150,Gardening,Plants,Debit Card,22,33,2022-04-07 9:30,India,Kolkata,Amazon.com,6,Y,Payment Successful
573,6425,Renee Wilson,1440,Home Appliances,Couch,Mobile Payments,9,926,2022-01-23 10:33,Italy,Naples,Alibaba.com,64,N,I entered my card info wrong by accident
574,4973,Shari Flores,7805,Home Appliances,Bed,Credit Card,93,758,2022-04-07 9:30,United States,Washington,Ebay.com,63,N,My card was closed
575,6567,Benjamin Mercado,1444,Clothing,Dress,Credit Card,81,647,2022-06-23 05:15,India,Mumbai,Ebay.com,29,N,I entered my card info wrong by accident
576,4046,Katherine Martin,9037,Health,Nyquill,Credit Card,82,350,2022-06-23 05:15,Mexico,Mexico City,Ebay.com,24,N,I entered my card info wrong by accident
577,9783,Christina George,4949,Gardening,Plants,Credit Card,62,913,2022-04-07 9:30,Germany,Hamburg,Target.com,31,Y,Payment Successful
578,1498,Sherry Flores,5289,Health,Advil,Credit Card,73,461,2022-05-18 02:33,France,Paris,Alibaba.com,6,Y,Payment Successful
579,9184,Shari Flores,7681,Technology,Tablet,Mobile Payments,46,668,2022-05-18 02:33,Italy,Rome,Ebay.com,74,N,My card was closed
580,2244,Crystal Tucker,4509,Clothing,Shirt,Mobile Payments,83,122,2022-06-23 05:15,France,Nantes,Amazon.com,41,Y,Payment Successful
581,2745,Emily Bowman,5833,Gardening,Plants,Credit Card,23,905,2022-01-23 10:33,India,Delhi,Ebay.com,93,N,My card was closed
582,50,Jennifer Lee,8914,Technology,PC,Credit Card,79,861,2022-04-07 9:30,Brazil,Sao Paulo,Walmart.com,55,N,I didn't have enough
583,352,Mary Ramsey,6486,Technology,Tablet,Mobile Payments,9,652,2022-01-23 10:33,France,Paris,Target.com,100,N,I didn't have enough
584,3803,Tina Perry,4733,Health,Tylenol,Credit Card,92,996,2022-01-23 10:33,China,Beijing,Alibaba.com,3,N,I didn't have enough
585,1536,Carolyn Hood,698,Clothing,Dress,Debit Card,8,467,2022-04-07 9:30,Italy,Milan,Ebay.com,28,Y,Payment Successful
586,979,Martin Alvarez,4250,Clothing,Shirt,Credit Card,63,844,2022-06-23 05:15,United States,Chicago,Amazon.com,96,Y,Payment Successful
587,506,Kathryn Newman,3515,Home Appliances,Bed,Mobile Payments,91,856,2022-05-18 02:33,Mexico,Guadalajara,Alibaba.com,62,Y,Payment Successful
588,5598,Juan Armstrong,9819,Clothing,Shoes,Credit Card,45,247,2022-06-23 05:15,Germany,Hamburg,Walmart.com,63,N,My card was closed
589,4048,Joshua Evans,1885,Clothing,Shirt,Credit Card,87,157,2022-06-23 05:15,Italy,Milan,Amazon.com,29,N,I didn't have enough
590,8660,Taylor Bailey,1491,Clothing,Dress,Debit Card,21,222,2022-06-23 05:15,India,Kolkata,Amazon.com,25,Y,Payment Successful
591,2766,Michael Brooks,1794,Gardening,Plants,Debit Card,9,177,2022-04-07 9:30,South Korea,Daegu,Alibaba.com,54,Y,Payment Successful
592,3603,Jennifer Allen,5680,Clothing,Shirt,Debit Card,26,800,2022-06-23 05:15,United States,Philadelphia,Amazon.com,12,N,I didn't have enough
593,5697,Erin Watts,1083,Home Appliances,Bed,Credit Card,99,551,2022-06-23 05:15,Germany,Frankfurt am Main,Amazon.com,23,Y,Payment Successful
594,6336,Russell Chavez,7459,Gardening,Hoe,Debit Card,60,654,2022-05-18 02:33,India,Kolkata,Ebay.com,2,N,I didn't have enough
595,4928,Krista Smith,6036,Home Appliances,Couch,Debit Card,44,28,2022-04-07 9:30,China,Beijing,Target.com,91,N,I didn't have enough
596,9046,Jordan Hoffman,9266,Technology,Tablet,Credit Card,62,446,2022-04-07 9:30,France,Lyon,Alibaba.com,5,Y,Payment Successful
597,799,Brandon Lopez,7979,Gardening,Hoe,Credit Card,81,795,2022-04-07 9:30,France,Toulouse,Ebay.com,84,N,My card was closed
598,2501,Benjamin Chavez,8618,Gardening,Rake,Debit Card,49,844,2022-05-18 02:33,United States,San Francisco,Walmart.com,10,Y,Payment Successful
599,2545,Shari Flores,4846,Clothing,Shoes,Credit Card,95,563,2022-04-07 9:30,India,Chennai,Walmart.com,27,Y,Payment Successful
600,4407,Jennifer Lee,4197,Health,Tylenol,Mobile Payments,51,657,2022-04-07 9:30,Brazil,Sao Paulo,Amazon.com,33,Y,Payment Successful
601,8248,Holly Fisher,1913,Technology,Undefined,Credit Card,67,730,2022-06-23 05:15,South Korea,Incheon,Alibaba.com,94,N,I entered my card info wrong by accident
602,6289,John Small,3481,Technology,PC,Mobile Payments,1,431,2022-01-23 10:33,United States,Washington,Target.com,67,Y,Payment Successful
603,5637,Adam Weber,554,Gardening,Rake,Debit Card,9,158,2022-01-23 10:33,India,Delhi,Walmart.com,32,Y,Payment Successful
604,4950,Holly Rodriguez,9264,Health,Tylenol,Debit Card,10,655,2022-05-18 02:33,India,Delhi,Walmart.com,82,N,I entered my card info wrong by accident
605,4763,Holly Rodriguez,8881,Technology,PC,Debit Card,96,285,2022-01-23 10:33,India,Bengaluru,Amazon.com,8,N,My card was closed
606,8186,Jennifer Allen,83,Technology,Undefined,Debit Card,64,630,2022-05-18 02:33,South Korea,Seoul,Target.com,59,N,I entered my card info wrong by accident
607,1496,April Neal,6948,Home Appliances,Undefined,Mobile Payments,95,831,2022-06-23 05:15,India,Mumbai,Alibaba.com,45,Y,Payment Successful
608,3009,Ashley Murphy,9216,Home Appliances,Bed,Debit Card,30,764,2022-05-18 02:33,China,Tianjin,Ebay.com,25,Y,Payment Successful
609,798,Christina George,228,Gardening,Rake,Debit Card,1,16,2022-06-23 05:15,Italy,Milan,Ebay.com,79,Y,Payment Successful
610,6879,Krista Smith,2927,Home Appliances,Undefined,Credit Card,74,838,2022-04-07 9:30,France,Lyon,Target.com,30,Y,Payment Successful
611,6876,Martin Alvarez,3810,Gardening,Rake,Credit Card,6,233,2022-01-23 10:33,India,Delhi,Amazon.com,60,Y,Payment Successful
612,1715,Jordan Hoffman,8204,Health,Nyquill,Debit Card,28,550,2022-06-23 05:15,Mexico,Guadalajara,Alibaba.com,46,Y,Payment Successful
613,3254,Eric Hernandez,9240,Home Appliances,Bed,Debit Card,95,373,2022-04-07 9:30,South Korea,Daegu,Walmart.com,50,Y,Payment Successful
614,3639,John Cox,7549,Home Appliances,Undefined,Credit Card,74,819,2022-05-18 02:33,India,Delhi,Ebay.com,50,N,My card was closed
615,9713,Melissa Hamilton,209,Gardening,Plants,Mobile Payments,19,237,2022-06-23 05:15,Japan,Tokyo,Amazon.com,23,N,I didn't have enough
616,7299,Martin Alvarez,5686,Home Appliances,Bed,Debit Card,23,271,2022-06-23 05:15,France,Nice,Target.com,97,Y,Payment Successful
617,3843,Christina George,6278,Gardening,Rake,Credit Card,74,606,2022-06-23 05:15,United States,Washington,Alibaba.com,19,Y,Payment Successful
618,3063,John Small,5292,Clothing,Shoes,Mobile Payments,29,685,2022-06-23 05:15,Japan,Sapporo,Walmart.com,59,Y,Payment Successful
619,955,James Nelson,3563,Home Appliances,Couch,Credit Card,54,614,2022-06-23 05:15,France,Nantes,Walmart.com,68,N,I entered my card info wrong by accident
620,200,Tamara Wilson,9582,Home Appliances,Undefined,Mobile Payments,80,337,2022-06-23 05:15,Japan,Kyoto,Amazon.com,2,N,My card was closed
621,1199,Kelly Mclaughlin,2989,Technology,Tablet,Credit Card,22,489,2022-04-07 9:30,China,Shanghai,Alibaba.com,84,N,My card was closed
622,1742,Melissa Hamilton,3491,Gardening,Plants,Debit Card,74,514,2022-05-18 02:33,Japan,Osaka,Ebay.com,91,Y,Payment Successful
623,2251,Katherine Martin,5557,Clothing,Dress,Debit Card,82,109,2022-06-23 05:15,Italy,Naples,Alibaba.com,77,N,My card was closed
624,981,Heather Thompson,7840,Home Appliances,Table,Credit Card,74,466,2022-01-23 10:33,China,Tianjin,Amazon.com,7,N,My card was closed
625,1719,Alexis Campbell,945,Home Appliances,Table,Mobile Payments,63,550,2022-04-07 9:30,China,Guangzhou,Target.com,39,Y,Payment Successful
626,8452,Jennifer Lee,7755,Home Appliances,Couch,Debit Card,62,437,2022-05-18 02:33,Mexico,Iztapalapa,Walmart.com,65,Y,Payment Successful
627,9911,John Small,679,Technology,Wires,Mobile Payments,9,245,2022-05-18 02:33,India,Kolkata,Ebay.com,25,Y,Payment Successful
628,6481,Michael Brooks,5148,Home Appliances,Table,Debit Card,46,603,2022-04-07 9:30,Italy,Milan,Alibaba.com,37,Y,Payment Successful
629,7525,Karen Hall,706,Gardening,Plants,Mobile Payments,12,267,2022-01-23 10:33,China,Shanghai,Walmart.com,68,N,I didn't have enough
630,9625,Beth Wright,2628,Technology,Tablet,Mobile Payments,33,851,2022-05-18 02:33,India,Delhi,Ebay.com,35,N,I didn't have enough
631,6929,Tyler Porter,7504,Home Appliances,Table,Credit Card,52,16,2022-01-23 10:33,France,Paris,Amazon.com,84,N,I didn't have enough
632,8296,Tamara Wilson,3813,Gardening,Plants,Credit Card,58,698,2022-05-18 02:33,Brazil,Brasilia,Target.com,51,Y,Payment Successful
633,3470,Mary Huber,5810,Technology,Tablet,Credit Card,7,889,2022-01-23 10:33,Germany,Frankfurt am Main,Amazon.com,30,Y,Payment Successful
634,1000,Juan Armstrong,9357,Clothing,Shirt,Mobile Payments,7,547,2022-06-23 05:15,Italy,Rome,Target.com,42,Y,Payment Successful
635,4041,Mary Williams,7988,Health,Advil,Credit Card,9,622,2022-01-23 10:33,Germany,Munich,Target.com,58,Y,Payment Successful
636,9319,Sherry Harrison,6134,Clothing,Dress,Credit Card,88,859,2022-06-23 05:15,Italy,Rome,Ebay.com,19,Y,Payment Successful
637,2345,Jennifer Lee,9910,Clothing,Shirt,Debit Card,74,354,2022-06-23 05:15,South Korea,Daegu,Amazon.com,73,Y,Payment Successful
638,1458,Brandon Torres,1237,Clothing,Dress,Mobile Payments,94,470,2022-06-23 05:15,Mexico,Ecatepec de Morelos,Walmart.com,62,N,I didn't have enough
639,1221,Christina George,5120,Technology,Tablet,Debit Card,58,11,2022-04-07 9:30,Germany,Munich,Walmart.com,82,Y,Payment Successful
640,5142,Glenn Jones,2652,Clothing,Shirt,Credit Card,20,554,2022-05-18 02:33,France,Toulouse,Walmart.com,57,Y,Payment Successful
641,2445,Alex Rodgers,8129,Home Appliances,Bed,Credit Card,23,962,2022-04-07 9:30,United States,San Francisco,Walmart.com,95,N,I didn't have enough
642,9837,Jordan Moore,4377,Health,Advil,Debit Card,30,229,2022-05-18 02:33,South Korea,Daegu,Amazon.com,44,N,I entered my card info wrong by accident
643,7228,Christina Pierce,3953,Technology,PC,Credit Card,52,990,2022-04-07 9:30,United States,Chicago,Alibaba.com,68,N,I entered my card info wrong by accident
644,7440,Brandon Torres,4784,Clothing,Dress,Credit Card,62,402,2022-01-23 10:33,United States,Houston,Walmart.com,33,Y,Payment Successful
645,2339,Brittany Montgomery,5124,Technology,PC,Mobile Payments,24,628,2022-06-23 05:15,United States,New York City,Ebay.com,79,Y,Payment Successful
646,6641,Ashley Murphy,8696,Gardening,Hoe,Debit Card,87,449,2022-01-23 10:33,France,Toulouse,Walmart.com,20,N,I entered my card info wrong by accident
647,4182,Theresa Young,4750,Technology,PC,Debit Card,29,487,2022-01-23 10:33,Mexico,Puebla,Target.com,8,N,I entered my card info wrong by accident
648,2508,Katrina Lynn,7415,Technology,Wires,Mobile Payments,82,419,2022-06-23 05:15,United States,Chicago,Walmart.com,14,N,I entered my card info wrong by accident
649,1420,Eric Hernandez,7767,Clothing,Dress,Mobile Payments,98,466,2022-01-23 10:33,India,Delhi,Amazon.com,97,N,My card was closed
650,3892,Emily Bowman,4538,Gardening,Rake,Debit Card,26,252,2022-04-07 9:30,Germany,Munich,Ebay.com,22,N,I entered my card info wrong by accident
651,1523,Jordan Hoffman,3909,Health,Tylenol,Debit Card,29,671,2022-04-07 9:30,China,Shanghai,Walmart.com,24,Y,Payment Successful
652,6851,Carrie Doyle,8304,Gardening,Plants,Credit Card,39,604,2022-05-18 02:33,France,Toulouse,Target.com,15,N,I entered my card info wrong by accident
653,3430,Philip Peterson,1976,Technology,Wires,Mobile Payments,81,590,2022-05-18 02:33,Italy,Rome,Amazon.com,88,Y,Payment Successful
654,7968,Jordan Hoffman,9021,Technology,Wires,Debit Card,16,635,2022-05-18 02:33,France,Nice,Alibaba.com,35,Y,Payment Successful
655,4997,Maria Payne,2943,Home Appliances,Couch,Credit Card,23,108,2022-06-23 05:15,India,Delhi,Alibaba.com,15,Y,Payment Successful
656,9319,Jennifer Allen,9774,Clothing,Shoes,Credit Card,16,672,2022-06-23 05:15,China,Beijing,Alibaba.com,20,N,My card was closed
657,2914,,7091,Clothing,Dress,Credit Card,41,849,2022-04-07 9:30,Mexico,Iztapalapa,Walmart.com,79,Y,Payment Successful
658,1068,Luis Hayes,4127,Technology,PC,Mobile Payments,10,556,2022-04-07 9:30,Mexico,Ecatepec de Morelos,Alibaba.com,57,N,My card was closed
659,65,Stefanie Simpson,9395,Home Appliances,Undefined,Debit Card,95,566,2022-01-23 10:33,Italy,Turin,Walmart.com,76,N,I didn't have enough
660,1658,Holly Fisher,5937,Health,Nyquill,Debit Card,61,182,2022-06-23 05:15,United States,New York City,Walmart.com,50,Y,Payment Successful
661,8190,Brittany Montgomery,5171,Health,Nyquill,Mobile Payments,18,34,2022-01-23 10:33,France,Lyon,Alibaba.com,15,N,I entered my card info wrong by accident
662,6473,Brandon Torres,6462,Clothing,Shirt,Credit Card,29,988,2022-05-18 02:33,United States,San Francisco,Target.com,49,Y,Payment Successful
663,8675,Ashley Murphy,6187,Clothing,Shoes,Mobile Payments,22,187,2022-04-07 9:30,India,Bengaluru,Ebay.com,50,N,My card was closed
664,8393,Michael Brooks,1409,Clothing,Shoes,Mobile Payments,3,672,2022-06-23 05:15,South Korea,Incheon,Walmart.com,41,N,I entered my card info wrong by accident
665,4395,Ronald Gamble,120,Home Appliances,Couch,Mobile Payments,74,446,2022-06-23 05:15,India,Kolkata,Walmart.com,66,N,I entered my card info wrong by accident
666,7903,Jessica Davis,4480,Home Appliances,Bed,Credit Card,70,503,2022-04-07 9:30,China,Shanghai,Amazon.com,34,N,My card was closed
667,6600,Katherine Martin,1236,Home Appliances,Couch,Debit Card,97,706,2022-06-23 05:15,Germany,Koeln,Ebay.com,32,N,I didn't have enough
668,8220,Adam Weber,4716,Gardening,Rake,Credit Card,90,42,2022-04-07 9:30,France,Nice,Alibaba.com,95,N,I entered my card info wrong by accident
669,3033,Jordan Moore,2085,Home Appliances,Couch,Mobile Payments,55,391,2022-01-23 10:33,Italy,Rome,Alibaba.com,16,N,I didn't have enough
670,4405,Rachel Hayes,7948,Home Appliances,Undefined,Credit Card,65,247,2022-05-18 02:33,United States,San Jose,Amazon.com,22,N,I entered my card info wrong by accident
671,2713,James Nelson,8410,Home Appliances,Bed,Mobile Payments,45,936,2022-06-23 05:15,China,Tianjin,Alibaba.com,90,Y,Payment Successful
672,9220,Jennifer Allen,8737,Clothing,Shoes,Debit Card,7,65,2022-04-07 9:30,Brazil,Brasilia,Amazon.com,8,N,My card was closed
673,8897,Taylor Thomas,4927,Technology,Tablet,Debit Card,23,921,2022-04-07 9:30,Mexico,Puebla,Ebay.com,1,N,I didn't have enough
674,2874,,8580,Gardening,Plants,Credit Card,6,974,2022-06-23 05:15,India,Bengaluru,Walmart.com,101,Y,Payment Successful
675,6810,Christina George,9139,Technology,Undefined,Credit Card,79,143,2022-04-07 9:30,France,Paris,Ebay.com,99,Y,Payment Successful
676,5680,Melissa Hamilton,8110,Home Appliances,Couch,Credit Card,54,407,2022-01-23 10:33,China,Shanghai,Ebay.com,77,N,My card was closed
677,742,Alexis Campbell,9827,Home Appliances,Couch,Credit Card,36,135,2022-01-23 10:33,Mexico,Iztapalapa,Ebay.com,11,N,I didn't have enough
678,5190,Heather Thompson,1399,Gardening,Plants,Debit Card,17,309,2022-06-23 05:15,Germany,Koeln,Target.com,46,N,I didn't have enough
679,580,James Nelson,9584,Technology,Wires,Debit Card,86,607,2022-06-23 05:15,United States,San Jose,Target.com,65,N,I didn't have enough
680,4571,Erin Watts,7754,Technology,Undefined,Debit Card,43,912,2022-04-07 9:30,Mexico,Ecatepec de Morelos,Walmart.com,3,N,I entered my card info wrong by accident
681,5581,Karen Hall,865,Clothing,Dress,Debit Card,81,969,2022-06-23 05:15,India,Bengaluru,Target.com,97,Y,Payment Successful
682,7124,Michael Brooks,3956,Home Appliances,Undefined,Debit Card,62,521,2022-06-23 05:15,France,Nice,Ebay.com,24,N,I didn't have enough
683,3348,Renee Wilson,5929,Health,Advil,Debit Card,96,569,2022-04-07 9:30,France,Lyon,Walmart.com,5,Y,Payment Successful
684,667,Sherry Flores,8850,Gardening,Plants,Credit Card,69,68,2022-04-07 9:30,India,Kolkata,Amazon.com,40,Y,Payment Successful
685,1052,Michael Brooks,2540,Home Appliances,Bed,Credit Card,73,259,2022-06-23 05:15,India,Chennai,Amazon.com,98,Y,Payment Successful
686,2945,Brandon Lopez,5385,Home Appliances,Table,Credit Card,74,127,2022-04-07 9:30,South Korea,Busan,Target.com,10,Y,Payment Successful
687,774,Jordan Hoffman,9384,Technology,Wires,Debit Card,6,866,2022-04-07 9:30,France,Nice,Walmart.com,35,N,My card was closed
688,8076,Tamara Wilson,1550,Technology,Undefined,Mobile Payments,82,658,2022-05-18 02:33,South Korea,Incheon,Amazon.com,83,Y,Payment Successful
689,421,Nathaniel Morgan,4882,Technology,Tablet,Credit Card,62,874,2022-04-07 9:30,Japan,Tokyo,Walmart.com,56,N,I entered my card info wrong by accident
690,3121,Jordan Moore,4497,Home Appliances,Undefined,Mobile Payments,42,886,2022-06-23 05:15,Japan,Sapporo,Walmart.com,12,N,I entered my card info wrong by accident
691,5641,James Nelson,586,Gardening,Plants,Credit Card,84,921,2022-01-23 10:33,China,Shanghai,Walmart.com,89,Y,Payment Successful
692,6688,Kelly Mclaughlin,2612,Technology,PC,Mobile Payments,63,1000,2022-05-18 02:33,South Korea,Incheon,Amazon.com,40,N,I entered my card info wrong by accident
693,4392,Matthew Santos,8256,Technology,Wires,Debit Card,37,195,2022-04-07 9:30,Germany,Frankfurt am Main,Amazon.com,96,Y,Payment Successful
694,4935,Henry Hoffman,3086,Health,Advil,Credit Card,99,435,2022-04-07 9:30,Germany,Berlin,Ebay.com,68,N,I didn't have enough
695,2102,Katrina Lynn,8886,Health,Tylenol,Mobile Payments,46,461,2022-05-18 02:33,India,Chennai,Target.com,87,N,I entered my card info wrong by accident
696,8207,Holly Fisher,4071,Health,Tylenol,Credit Card,52,285,2022-01-23 10:33,United States,Philadelphia,Target.com,82,Y,Payment Successful
697,9787,Tamara Wilson,5800,Home Appliances,Couch,Mobile Payments,57,211,2022-01-23 10:33,Italy,Milan,Walmart.com,4,Y,Payment Successful
698,2786,April Neal,137,Health,Advil,Debit Card,35,234,2022-06-23 05:15,Italy,Rome,Ebay.com,96,N,I didn't have enough
699,2728,Kathryn Newman,6476,Home Appliances,Undefined,Mobile Payments,42,215,2022-01-23 10:33,Italy,Rome,Ebay.com,22,N,I entered my card info wrong by accident
700,884,Austin Martin,9620,Health,Advil,Mobile Payments,80,722,2022-04-07 9:30,Japan,Sapporo,Alibaba.com,57,N,I didn't have enough
701,5477,Maria Payne,632,Gardening,Rake,Mobile Payments,63,428,2022-05-18 02:33,Italy,Turin,Amazon.com,92,Y,Payment Successful
702,1216,Michelle Malone,9887,Technology,Undefined,Mobile Payments,94,169,2022-04-07 9:30,United States,San Francisco,Walmart.com,48,N,My card was closed
